post_id,title,post_type,post_date,category,link,excerpt,content,attachment_url
300,Grand Canyon Love,post,2019-09-10 12:00:00,,/blogfeed/2019/9/10/grand-canyon-love,Today’s blog is written by Helen Lockwood,"“For I will be merciful toward their iniquities, and I will remember their sins no more.” Hebrews 8:12 (RSV) “I pray that out of his glorious riches he may strengthen you with power through his Spirit in your inner being, so that Christ may dwell in your hearts through faith. And I pray that you, being rooted and established in love, may have power, together with all the Lord’s holy people, to grasp how wide and long and high and deep is the love of Christ.” Ephesians 3:16-18 (NIV) 1974. Road trip. Arizona. I couldn’t wait to see the Grand Canyon! I’d toured the Kettle Moraine in my home state of Wisconsin, but I knew those rock-deposit crevices would be nothing compared to …THE GRAND CANYON! My impatience grew as we drove next to a deep drop-off to a river below. Suddenly, it hit me… we’d been driving alongside the Grand Canyon for over an hour! There was so much more to it than I’d ever imagined! Fast forward. 2019. Plane trip. Israel. I couldn’t wait to walk…WHERE JESUS WALKED! Hear...",
301,attachment-5d408b58825b000001be607a,attachment,2019-09-10 12:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1564530120086-9JZZIZ5JM986VLVDSBKB/GCL_9-10-19_HelenLockwood.jpg,exc-5d408b58825b000001be607a,img-5d408b58825b000001be607a,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1564530120086-9JZZIZ5JM986VLVDSBKB/GCL_9-10-19_HelenLockwood.jpg
302,Hold My Hand,post,2019-09-17 12:00:00,,/blogfeed/2019/9/17/hold-my-hand,Today’s blog is written by Jonathan Hickory.,"While spending some much needed “unplugged” time with my family at the beach, my 2 year old son and I were playing in the water. He’s so little, and the waves of the Atlantic are so strong, I refuse to allow him to face the water alone. He stands with me, looking out at the wondrous waters before him, his wide eyes squinting beneath the brim of his stars and stripes themed sun hat. I hold his hand firmly, and we plant our feet in the sand together as we brace for the crashing waves together. I know that if I let him go, or if he pulled away from me, he would quickly be swept into the strong current of the water, a dangerous situation for a small child. I think about all the times in my life when I have faced the waves of life crashing into me. The times when I stood firm and held my Heavenly Father’s hand, I did not fall. Then I think to the darkest times of my life, when I pulled away from my Heavenly Father and tried to stand firm on my own. The waves quickly overtook me and I found ...",
303,attachment-5d767c5fbf5dae4ec735251b,attachment,2019-09-17 12:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1568046591002-WNBKC8AVFFHR32W23O2X/blog_JHickory.jpg,exc-5d767c5fbf5dae4ec735251b,img-5d767c5fbf5dae4ec735251b,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1568046591002-WNBKC8AVFFHR32W23O2X/blog_JHickory.jpg
304,Even the Small Things,post,2019-09-24 12:00:00,,/blogfeed/2019/9/24/even-the-small-things,Today’s blog is written by Tamara Dias.,"Today’s Reading: "" So whether you eat or drink or whatever you do, do it all for the glory of God. "" (1 Corinthians 10:31 NIV) One of my favorite things about this scripture is the emphasis on all . It doesn’t say some or a few , but all . This is such a sweet reminder to all of us that God cares about even the smallest of moments during our day. As I prepare to kick off another school year, I’m often reminded of the many ways that small things matter. Students notice the high-fives given, the hugs during a rough day, and the waves they see as they board the busses in the afternoon. I used to overlook these moments, until I realized that these actions have a huge impact in the success of their daily routine. To some people, these small gestures may be insignificant. But, to the students, they make a world of difference during their day. In the same way that teachers and staff focus on doing the small things to brighten a child’s day, our Father in heaven loves to see us give that same ...",
305,attachment-5d767e6a4772ae08aa87cc6c,attachment,2019-09-24 12:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1568641347159-OFRME3C0BM4VKDCST28A/blog_9.24.19.jpg,exc-5d767e6a4772ae08aa87cc6c,img-5d767e6a4772ae08aa87cc6c,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1568641347159-OFRME3C0BM4VKDCST28A/blog_9.24.19.jpg
306,Unseen,post,2019-09-03 12:00:00,,/blogfeed/2019/9/3/unseen,Today’s blog is written by Tim Thorn,"Unseen Today’s Reading “Behold, the eye of the Lord is on those who fear him, on those who hope in his steadfast love, that he may deliver their soul from death and keep them alive in famine.” (Psalm 33:18-19 ESV) “Daddy, look at me!” my sweet toddler says as she hangs from our living room chair. There is sheer joy on her face when she knows I’m watching. But I also notice the anxiety she feels when she thinks I don’t see her. There have been times on the playground or playing around the house when she runs into trouble and needs my help, but panic fills her heart and worry floods over her face as she frantically searches for me before I softly remind her, “I’m right here.” I’m not a toddler anymore and I have realized hard human realities like the fading applause, the end of a season, or abandonment. These cold feelings can lead to wondering “Does anyone really see me? Do I matter? As adults, we can sometimes find ourselves demanding God’s attention, “Daddy, look at me! Do you see me ...",
307,attachment-5d408b0307e0ed0001a32a4a,attachment,2019-09-03 12:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1564531342543-L0DL7VEKQGAIRBJ227GC/Unseen_TimThorn_9-3-19.jpg,exc-5d408b0307e0ed0001a32a4a,img-5d408b0307e0ed0001a32a4a,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1564531342543-L0DL7VEKQGAIRBJ227GC/Unseen_TimThorn_9-3-19.jpg
308,What Will Jesus Find?,post,2020-11-11 16:32:40,,/blogfeed/2020/11/11/whatwilljesusfind,A blog by Kristin Fields,"""May no one ever eat fruit from you again."" (Mark 11:14) Jesus said this to a lone fig tree near the road he and his disciples were travelling. Imagining myself in the scene, I fear I would have been that impulsive disciple piping up with, ""Lord, that’s pretty harsh!” Was Jesus truly angry that a tree did not produce fruit out of season? Although Jesus was fully human, He was also fully God. God who is slow to anger. We can be certain that any frustration with this verse is due to our limited knowledge, not the nature of Jesus Christ. The details in Mark 11:12-14 lead us to better understand what Jesus was saying. Scripture says it was ""a fig tree in leaf"" and ""that he found nothing but leaves, for it was not the season for figs."" (vv. 12-13) As leaves start to unfurl on fig trees, little knobs also form. They drop from the tree prior to the figs’ fruition. These were a favorite source of food for travelers of Jesus' time. You can picture a single fig tree on the horizon full of bright...",
310,attachment-5fa312309a3c3458272d7381,attachment,2020-11-19 18:24:53,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1605551193257-3SH9GLPXAQPCV5LCZ0UD/AWTY.jpg,exc-5fa312309a3c3458272d7381,img-5fa312309a3c3458272d7381,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1605551193257-3SH9GLPXAQPCV5LCZ0UD/AWTY.jpg
311,God's Power in Weakness,post,2020-11-12 15:07:57,,/blogfeed/2020/11/4/gods-power-in-weakness,This blog was written by Rich Newsome.,"Scripture Reading: “Therefore, in order to keep me from becoming conceited, I was given a thorn in my flesh, a messenger of Satan, to torment me. Three times I pleaded with the Lord to take it away from me. But he said to me, “My grace is sufficient for you, for my power is made perfect in weakness.” Therefore, I will boast all the more gladly about my weaknesses, so that Christ’s power may rest on me. That is why, for Christ’s sake, I delight in weaknesses, in insults, in hardships, in persecutions, in difficulties. For when I am weak, then I am strong.” 2 Corinthians 12:7-10 Is there anything more countercultural than boasting about your weaknesses? I mean, who does that? Certainly not many people I know. When I reflect on my life, I can think of plenty of times I’ve boasted about something, but I’ve rarely boasted about my weaknesses. I’ve tried to stay humble, but pride is always lurking in the shadows. Pride is something I think all of us have dealt with in our lives and it was no...",
312,attachment-5fa300023f052a0572df7fc3,attachment,2020-11-12 15:07:57,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1605109574553-IWVZ95H2TBPRIDXMGMJS/IMG_8377.jpg,exc-5fa300023f052a0572df7fc3,img-5fa300023f052a0572df7fc3,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1605109574553-IWVZ95H2TBPRIDXMGMJS/IMG_8377.jpg
313,Planning for the Unexpected,post,2020-11-04 19:32:51,,/blogfeed/2020/11/4/planning-for-the-unexpected,This blog was written by Natalia Burton.,"Scripture Reading: “Many are the plans in the mind of a man, but it is the purpose of the LORD that will stand.” Proverbs 19:21 (ESV) I recently saw a post that said, “Can we all agree that in 2015 not a single person got the answer correct to where do you see yourself five years from now ?” So true. Who would’ve imagined we’d be living through a global pandemic with continuous uncertainty about the future. Definitely not me! I am a planner. I always feel better when plans are set and feel settled when I know what is coming. During this pandemic, planning has been ridiculously hard. There are so many unknowns. There are plans we had set over these past 5 months that were cancelled. Family gatherings. Celebrations. Camps. Trips. My daughter was recently excitedly shopping for her dorm and we were making travel arrangements when her school suddenly announced the dorms would not open - after assigning her a room number and move-in date. Plans upended. My son has been so excited to start h...",
314,attachment-5fa2f5d22152597be4f26ab7,attachment,2020-11-04 19:32:51,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1604517634755-8QYLS5X27O4TWFMT6K1U/Image+from+iOS.png,exc-5fa2f5d22152597be4f26ab7,img-5fa2f5d22152597be4f26ab7,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1604517634755-8QYLS5X27O4TWFMT6K1U/Image+from+iOS.png
315,The Power of Being Thankful,post,2022-11-24 17:04:00,,/blogfeed/2020/11/4/the-power-of-being-thankful,This blog was written by Kristin Fields.,"Scripture Readings: “But know this, that in the last days perilous times will come: For men will be lovers of themselves, lovers of money, boasters, proud, blasphemers, disobedient to parents, unthankful , unholy…” (2 Tim. 3:1-2) “My soul, praise the LORD, and do not forget all His benefits.” (Psalm 103:2) Billy Graham said, “Even when life may be difficult, we should thank God for all He does for us – which we do not deserve.” We know too well how difficult days provide ample opportunity to overlook God’s generosity. If concerns become the track our minds ride day after day, news cycle after news cycle, it’s near impossible to shift direction. In fact, our fear and pride direct that very train of thought. In his letter to Timothy, Paul shares that people will grow increasingly unthankful in the darkest of days. Like an expert marksman, he nails what is common to all of us – forgetfulness of God’s perfect gifts. Wouldn’t you agree it’s hard to be thankful for something you don’t rememb...",
